fd_0,fd_1,fd_2,fd_3,fd_4,fd_5,fd_6,fd_7,fd_8,fd_9,fd_10,fd_11,fd_12,fd_13,fd_14,fd_15,fd_16,fd_17,fd_18,fd_19,fd_20,fd_21,fd_22,fd_23,fd_24,fd_25,fd_26,fd_27,fd_28,fd_29,fd_30,fd_31,fd_32,fd_33,fd_34,fd_35,fd_36,fd_37,fd_38,fd_39,fd_40,fd_41,fd_42,fd_43,fd_44,fd_45,fd_46,fd_47,fd_48,fd_49,fd_50,fd_51,fd_52,fd_53,fd_54,fd_55,fd_56,fd_57,fd_58,fd_59,fd_60,fd_61,fd_62,fd_63
1,0.288158,0.0172441,0.0209501,0.00631917,0.00683281,0.00652863,0.00293174,0.00388386,0.00378667,0.0011416,0.00597248,0.00660544,0.00387662,0.00349329,0.00651757,0.00403338,0.00614701,0.00692917,0.00386863,0.00414557,0.0088662,0.000796961,0.0106877,0,0.00920518,0.00141892,0.00852933,0.00361765,0.00910035,0.00360521,0.00762785,0.00148828,0.00675786,0.00385654,0.00847551,0.00415913,0.00762668,0.00484194,0.00487708,0.00676485,0.00274603,0.00467574,0.00601753,0.00636781,0.0065978,0.00471132,0.00564828,0.00150398,0.00803775,0.00496716,0.00451137,0.00870201,0.00299255,0.00582291,0.00522451,0.00498482,0.0041213,0.00885841,0.00350039,0.00831043,0.00388571,0.0151237,0.00814854
1,0.28566,0,0.013079,0.00508387,0.0077757,0.0065208,0.00492472,0.0049074,0.00704726,0.00821009,0.00795725,0.0101676,0.00876959,0.00777795,0.0102235,0.00952614,0.00862996,0.0107961,0.00973994,0.0099353,0.00844536,0.0114855,0.00721783,0.0101094,0.0108611,0.00766215,0.0137263,0.00860064,0.00931217,0.0104156,0.00985235,0.00929657,0.0106536,0.0100622,0.0089948,0.00933566,0.0105916,0.00774294,0.0122667,0.0101993,0.00832774,0.00967792,0.0108907,0.0095321,0.0101289,0.011964,0.00750027,0.0132976,0.00690102,0.0111758,0.0119178,0.00951824,0.0120115,0.00684438,0.0116959,0.0101971,0.0104691,0.0112534,0.00625265,0.0143948,0.00721293,0.0130921,0.0124706
1,0.293325,0.0247816,0.0131218,0,0.000541721,0.00589712,0.00697764,0.00893212,0.00812989,0.0139328,0.00984905,0.0100957,0.00820031,0.00837652,0.00541874,0.00426289,0.00518527,0.00927701,0.00625679,0.00601699,0.0114257,0.0117296,0.0115218,0.0077017,0.011364,0.00910797,0.0102648,0.00550085,0.00730449,0.0070831,0.00856572,0.00611464,0.00865739,0.00779009,0.0117606,0.0108206,0.0087641,0.00734011,0.0126795,0.0109494,0.00491661,0.00788226,0.0109059,0.00741281,0.00453012,0.00781454,0.0111966,0.00923186,0.00800589,0.0107572,0.0100659,0.0091182,0.0101784,0.00864703,0.0056598,0.00839752,0.00912069,0.00954067,0.00592718,0.0080938,0.00968791,0.0123195,0.009108
1,0.291192,0.0221895,0.0154296,0.0167362,0.0101017,0.00671383,0,0.00829511,0.00540792,0.0150836,0.00174354,0.0178577,0.00298504,0.0148662,0.00723919,0.0132243,0.0124674,0.0129017,0.0103416,0.0140506,0.0133814,0.0115828,0.0200618,0.00481662,0.0185925,0.00919258,0.0112676,0.0127518,0.0115486,0.0089556,0.00709006,0.0132191,0.00833662,0.00849396,0.00973516,0.0067808,0.0111951,0.00664278,0.0108484,0.00673059,0.0107257,0.0118407,0.0122093,0.0170267,0.00384666,0.0142852,0.00540863,0.015071,0.0131116,0.0125002,0.0115558,0.00649347,0.0139534,0.00911353,0.00858688,0.0135807,0.00950642,0.00668723,0.0140909,0.0106131,0.0068155,0.0101375,0.012621
1,0.297181,0.00395927,0.00628684,0.00878492,0.00580662,0.00904185,0,0.0130134,0.00519249,0.0118483,0.0153279,0.0076426,0.0177482,0.00202997,0.0131392,0.0149385,0.0107201,0.00882196,0.0125886,0.00901429,0.00941141,0.0105264,0.0122028,0.00931861,0.0113655,0.00734606,0.0110951,0.0121367,0.00775654,0.0106405,0.0124498,0.0108463,0.0100255,0.00981484,0.00849475,0.014055,0.0101469,0.0130982,0.00868571,0.0105144,0.0133511,0.0111699,0.0117126,0.00707009,0.0153088,0.0114383,0.00955093,0.0104937,0.00989967,0.0117445,0.00629563,0.0137327,0.00764223,0.0122287,0.0104148,0.0150534,0.00572943,0.0141393,0.00982398,0.011496,0.0119017,0.0104635,0.0125898
1,0.272175,0.0178324,0.0228377,0.017675,0,0.0025421,0.00524693,0.00174299,0.00205069,0.00346478,0.00403012,0.00428374,0.00357134,0.00241442,0.00315541,0.0039926,0.00380017,0.00551226,0.00433807,0.00714727,0.00428703,0.00512246,0.00222688,0.0036045,0.00282998,0.00562967,0.00366243,0.00427302,0.0032091,0.00466875,0.00420412,0.00387397,0.00313732,0.00366169,0.00420422,0.0048035,0.00513594,0.00401087,0.00386326,0.00372268,0.00384987,0.00368588,0.00316581,0.00455319,0.00345312,0.00312711,0.00217474,0.00242424,0.00477477,0.00465927,0.00566812,0.00391462,0.0044693,0.00292219,0.00364804,0.00277487,0.00349342,0.00324683,0.00348298,0.0039627,0.00379446,0.00479998,0.005186
1,0.298409,0.0254937,0,0.0113028,0.0133047,0.0058206,0.00310773,0.00541193,0.00631696,0.00672855,0.00763463,0.00805755,0.0100326,0.0108024,0.00954502,0.0106999,0.0104111,0.00989,0.00960033,0.0108826,0.0107238,0.0119687,0.0113633,0.0115648,0.0121358,0.0101633,0.0120302,0.011878,0.011423,0.0115735,0.0112551,0.0115807,0.0113762,0.0110411,0.0113686,0.0107217,0.0102725,0.0104848,0.0103446,0.0100642,0.0105612,0.010168,0.010145,0.0102447,0.0091549,0.0100607,0.00937639,0.010128,0.0099669,0.00958028,0.0103528,0.00975112,0.0109008,0.0113683,0.0111936,0.0108095,0.0109582,0.011045,0.0119406,0.0111341,0.0117212,0.011689,0.00999711
1,0.287107,0.0117814,0,0.00487119,0.00309319,0.00374447,0.00055815,0.00369916,0.00607594,0.00132682,0.00942115,0.00401345,0.00756458,0.00585268,0.0114868,0.00665605,0.00276645,0.00681181,0.0100151,0.00187805,0.00471214,0.00684348,0.0089787,0.00695638,0.00871104,0.0059711,0.00710658,0.0052505,0.0106092,0.00819863,0.00433481,0.00658872,0.0072406,0.00600589,0.00589167,0.00703779,0.00633727,0.00915894,0.00388376,0.00557634,0.0079554,0.00478217,0.00629041,0.0082208,0.0115178,0.0037965,0.00960796,0.00786989,0.00434413,0.00775297,0.00734076,0.00780614,0.00549417,0.00486686,0.0087232,0.0115923,0.00414761,0.00667582,0.00499534,0.00812724,0.00598827,0.00605271,0.00959999
1,0.246152,0.00215105,0.00186943,0.00577754,0.0019327,0.00376463,0,0.00142289,0.00335579,0.00088688,0.00556681,0.00307485,0.00403378,0.00621906,0.00214868,0.00346683,0.00555026,0.00377722,0.0057969,0.00668257,0.00319872,0.00471514,0.00342345,0.00435404,0.00487249,0.00434819,0.00537025,0.00215182,0.00567636,0.00573496,0.00568278,0.00586189,0.00289217,0.00537318,0.00550006,0.00509679,0.00586147,0.00295966,0.00499857,0.00471624,0.0051311,0.00312629,0.00548119,0.00555057,0.00338051,0.00735751,0.00174807,0.00524287,0.00627726,0.00562843,0.00472335,0.00299778,0.00688012,0.00336747,0.00576541,0.00891243,0.00368324,0.00512648,0.00624469,0.00188081,0.00281635,0.00684518,0.00266608
1,0.299326,0.00614794,0.01344,0.00820176,0,0.00254177,0.00932262,0.00757436,0.0112649,0.0110145,0.0102037,0.012509,0.0119767,0.0113213,0.0121129,0.0123748,0.010866,0.0126862,0.0113579,0.0117787,0.0143737,0.0100657,0.0148867,0.0113928,0.0127443,0.0122492,0.0121335,0.0123016,0.0137174,0.0116009,0.0130298,0.0120551,0.0123814,0.0123952,0.0126301,0.0119278,0.0121855,0.0123502,0.0111643,0.0144283,0.0124341,0.0129828,0.0128245,0.011005,0.0125212,0.0129264,0.0124416,0.0138815,0.0116295,0.0115593,0.0133434,0.0125828,0.0125265,0.0140217,0.0108143,0.0132564,0.0133156,0.0115182,0.0141989,0.0128902,0.00968382,0.0225703,0.00748341
1,0.302191,0.0132724,0.0183622,0.00657416,0.00850546,0,0.00814226,0.0101202,0.00979406,0.010309,0.0117152,0.0150279,0.014933,0.0149403,0.0124164,0.0129824,0.0129398,0.0122929,0.0111765,0.0118954,0.0110185,0.0105107,0.00961569,0.0105874,0.00999765,0.010877,0.00942733,0.0102168,0.0104992,0.0122706,0.0117415,0.0121247,0.0121345,0.0120402,0.0116921,0.0135914,0.013055,0.0132668,0.0123901,0.0110496,0.0106414,0.0101057,0.0113406,0.00971729,0.0124283,0.00903724,0.0121275,0.00937862,0.012532,0.0115808,0.013893,0.011921,0.0140264,0.0122918,0.0128309,0.0121264,0.0120792,0.0124661,0.0117561,0.0117731,0.0129545,0.00942321,0.0112405
1,0.285591,0.0309952,0.00887056,0.00135499,0.00859748,0.00257416,0.0082562,0.00836405,0.00821392,0.00556632,0.00555737,0.00598515,0.00284808,0.0095132,0.000978037,0.0149034,0.00151351,0.0111947,0.00460219,0.0118261,0.00702599,0.00897243,0.00312499,0.00739493,0.00420454,0.0131067,0.00192488,0.00911546,0.0068097,0.00511222,0.00739889,0.00756088,0.00637912,0.00799354,0.0103859,0.00715314,0.00710576,0.00803159,0.00787936,0.0118408,0.00358862,0.00969683,0.00202226,0.0104844,0.0067863,0.00857069,0.00561925,0.00723875,0.00656047,0.0114991,0.00743663,0.00617547,0.00778001,0.00741876,0.00807044,0.00761189,0.00850915,0.00589511,0.0113868,0,0.0120187,0.00490029,0.0156915
1,0.272228,0.00624423,0.00287582,0,0.00133287,0.00636228,0.00420262,0.00647561,0.00616825,0.00585387,0.00798512,0.00502422,0.0100582,0.00399217,0.00900374,0.00547598,0.00893348,0.00348427,0.00951971,0.00399439,0.0084731,0.00533406,0.00598343,0.00714321,0.00638106,0.00754693,0.00603782,0.00665798,0.00465704,0.00964981,0.0029407,0.00982865,0.00363558,0.00913621,0.00524134,0.00788055,0.00578433,0.00776113,0.00472636,0.00836003,0.0062173,0.00596491,0.00895337,0.00396846,0.00912132,0.00429923,0.0077165,0.00532899,0.00857811,0.00450643,0.0105935,0.00366657,0.00946711,0.00587177,0.00657593,0.0066922,0.00754932,0.00626611,0.00737389,0.00692462,0.00516737,0.00839425,0.00235973
1,0.29328,0.0312779,0.0249848,0.00510484,0,0.000522655,0.00523619,0.00451369,0.00416245,0.00461707,0.00409406,0.00438096,0.00947323,0.00741776,0.00576819,0.0055647,0.0050088,0.00740791,0.0060858,0.0021647,0.00642605,0.00510673,0.00540326,0.00642614,0.00458096,0.00460197,0.00537788,0.00446132,0.00783814,0.0072134,0.0045574,0.00669295,0.00685025,0.00693265,0.00499129,0.00222771,0.00653164,0.00548178,0.00462785,0.00610195,0.00420864,0.00656615,0.00684341,0.00496088,0.00639791,0.00506145,0.00474723,0.00781544,0.00533503,0.00501889,0.00784671,0.00393842,0.00755857,0.00465748,0.0036078,0.00601623,0.0041966,0.00477108,0.00750379,0.00448186,0.00693753,0.00578223,0.00473394
1,0.260231,0.0565052,0.0125894,0,0.00756688,0.00102438,0.00865857,0.00673313,0.00958852,0.0084263,0.00979017,0.00809446,0.0106152,0.00966916,0.00979548,0.00957057,0.0104542,0.00894491,0.00933994,0.010196,0.0104217,0.00965265,0.00924812,0.0107483,0.0103573,0.00891496,0.00901454,0.0108773,0.0109992,0.010247,0.00961225,0.0094163,0.0101389,0.0103433,0.00948309,0.00993148,0.0105733,0.0094479,0.00990728,0.010914,0.00954143,0.0095029,0.0111011,0.0102774,0.00967984,0.010134,0.0105837,0.0102012,0.0107551,0.00907095,0.00967747,0.0104577,0.0106498,0.00993185,0.0103401,0.00937627,0.0102959,0.0100191,0.00992539,0.0107736,0.0108402,0.00761048,0.0101678
1,0.159606,0.0261085,0.00992016,0.00347922,0.0100948,0.0272553,0.0168682,0.012971,0.00400574,0.012594,0.000347802,0.00856489,0.0186518,0.00933945,0.00718658,0.0254654,0.01418,0.00688907,0.0164998,0,0.00346786,0.0119834,0.00527912,0.0227151,0.00624626,0.0168662,0.0240769,0.00207463,0.015415,0.0237674,0.00815303,0.00757253,0.00113314,0.0109383,0.0196782,0.00499477,0.0133298,0.0119648,0.00702008,0.00815728,0.0169581,0.0163334,0.0167513,0.00629873,0.0175937,0.00999105,0.00604013,0.0140548,0.0135945,0.00902332,0.0155791,0.00590348,0.00984832,0.0207705,0.00957422,0.00362065,0.0152525,0.00262224,0.0213308,0.00949969,0.0102113,0.0089638,0.0111157
1,0.264466,0.0318169,0.00397889,0.0112979,0.00837414,0.0105907,0.00287421,0.0153912,0,0.0147427,0.00663476,0.0109648,0.00771718,0.00888002,0.0118158,0.0116197,0.00808001,0.00981533,0.0148641,0.0134948,0.00542407,0.0120772,0.0130356,0.0107392,0.00839946,0.0130882,0.0118494,0.00817767,0.00879307,0.0129096,0.00684371,0.0122695,0.0101247,0.0124114,0.00812898,0.00904568,0.0103936,0.0119487,0.00945154,0.0089152,0.0121035,0.0106536,0.00865192,0.0145307,0.00725922,0.0127797,0.00880284,0.0141198,0.00710648,0.0143332,0.0116137,0.00999421,0.0100558,0.0147091,0.0122909,0.0094765,0.0152115,0.00959175,0.0141384,0.00473176,0.0170775,0.00850036,0.0123263
1,0.294231,0.00713207,0.00847361,0.00275883,0.00114494,0,0.00109696,0.00883997,0.00594167,0.00607473,0.0117411,0.00885111,0.00409979,0.00911815,0.00976296,0.00871185,0.00393901,0.0109083,0.00716189,0.00954034,0.0067468,0.0115757,0.00599847,0.00858982,0.008718,0.00686385,0.00674029,0.0110484,0.00964321,0.00671277,0.00879551,0.00642394,0.00869791,0.00851542,0.00863316,0.00605256,0.0111881,0.00700361,0.00871437,0.0093475,0.0088997,0.0048527,0.0102621,0.00660846,0.00806501,0.0112726,0.00842862,0.00496092,0.00988902,0.010489,0.00489703,0.00774603,0.00926261,0.00926581,0.00898599,0.00696404,0.00626582,0.0103023,0.00888097,0.00769829,0.00705075,0.00854987,0.00775748
1,0.272117,0.0245971,0.0107636,0,0.00775723,0.00509329,0.00618038,0.00501473,0.0099692,0.00775699,0.00796998,0.00910539,0.00761858,0.00951108,0.00899671,0.0090076,0.00840765,0.00972372,0.0089892,0.00823319,0.0109982,0.00713974,0.0103717,0.0112215,0.00519201,0.0119582,0.00793164,0.00966413,0.00871908,0.00854103,0.00981981,0.0101108,0.00702935,0.0104486,0.0102325,0.00912326,0.00723277,0.0109771,0.00924992,0.00862952,0.00874935,0.00863903,0.0102872,0.00973968,0.00641721,0.011482,0.0103874,0.00744657,0.00977392,0.0100192,0.00923282,0.00822974,0.010313,0.00863188,0.0106155,0.00861506,0.0105785,0.00881563,0.00953745,0.0119109,0.00534611,0.0145455,0.00340994
1,0.28527,0.0188227,0.0101116,0.0132238,0,0.000642365,0.00462279,0.008131,0.00793304,0.00702659,0.00990441,0.0116639,0.0110345,0.0123834,0.0100829,0.0126431,0.0109663,0.0104863,0.0119646,0.00683214,0.00970106,0.00854814,0.00811553,0.0111499,0.00634723,0.00769271,0.0118382,0.00722988,0.00867267,0.0136118,0.00827166,0.0104968,0.0126328,0.0111883,0.00997512,0.0102217,0.0124082,0.00895659,0.00939389,0.0128968,0.00711934,0.00938215,0.00945919,0.00904878,0.00836179,0.00846492,0.0104383,0.00937811,0.0106541,0.00919268,0.0116428,0.0101143,0.00780259,0.0134687,0.0100985,0.00907238,0.0127203,0.00930756,0.0124702,0.00733785,0.00953733,0.0120414,0.00519266
1,0.315594,0.0592696,0.0351952,0.0220596,0.00797171,0.00846348,0.0151032,0.00913721,0.00847987,0.0131911,0.0123537,0.00702669,0.00972964,0.00914917,0.008694,0.0110507,0.0124773,0.00771097,0.00552185,0.00977643,0.00523964,0.00520782,0.0153194,0.00658024,0.0048778,0.0166802,0.00259813,0.00688755,0.0131845,0.00467955,0.00739081,0.0113682,0,0.0156968,0.0083192,0.00545157,0.0102557,0.00674073,0.00585548,0.00343786,0.00936139,0.00355659,0.00519566,0.00909882,0.00624806,0.00624654,0.00483022,0.0101634,0.006932,0.00809681,0.00814301,0.00165327,0.0124109,0.00986866,0.00613546,0.0116682,0.00438814,0.0114208,0.0129797,0.00487384,0.0090183,0.00885706,0.0112451
1,0.262118,0.0234526,0.0085852,0.00264517,0.00173504,0.00309146,0,0.00258214,0.00473623,0.00537326,0.0036685,0.00316915,0.0054123,0.00419419,0.00628469,0.00367585,0.00540858,0.00596371,0.00387215,0.00508171,0.00297085,0.00505487,0.00574937,0.00415714,0.00427066,0.00441862,0.00491076,0.00555857,0.00531347,0.00372622,0.00459657,0.00516213,0.00476917,0.0056856,0.00532279,0.00485027,0.00660447,0.00372577,0.00478067,0.00505789,0.00511149,0.0057021,0.00534701,0.00493305,0.00499484,0.00495222,0.00445857,0.00674224,0.00500106,0.00562278,0.00417876,0.0044343,0.00546635,0.00422579,0.00669466,0.00286997,0.0056368,0.00628072,0.00659323,0.00487582,0.00131426,0.00809329,0.00659736
1,0.188447,0.0253117,0.019395,0.00574486,0.0213784,0,0.00664078,0.0121166,0.0025609,0.0043467,0.0134325,0.00894174,0.00520997,0.013339,0.00643854,0.00754738,0.00533752,0.00818961,0.00952605,0.00694498,0.0108103,0.00686513,0.00520221,0.0161366,0.00620016,0.00604372,0.00942167,0.0100844,0.0144174,0.000277425,0.00578593,0.0128376,0.00578764,0.00593242,0.0115593,0.00733376,0.00338388,0.0127003,0.00741993,0.00632887,0.0138942,0.00310531,0.0069038,0.0118686,0.00752859,0.010689,0.00386419,0.00816745,0.010727,0.0058465,0.00813507,0.00875187,0.0047203,0.00765795,0.014139,0.0051972,0.00621143,0.00875113,0.00877581,0.0062393,0.00802182,0.0100496,0.0057037
1,0.219393,0.0398247,0.0192218,0.00381081,0.0278256,0.00114468,0.0247,0.00630972,0.0116146,0.00305515,0.0106275,0.0105125,0.00770454,0.000542085,0.0121252,0.012291,0.00539253,0.00556974,0.00898715,0.01032,0.00542159,0.0112485,0,0.0138248,0.0120271,0.0065132,0.00471875,0.00938378,0.00903882,0.0102426,0.00865574,0.00324355,0.00889961,0.0123878,0.0090782,0.00725104,0.0102947,0.0118712,0.00752755,0.0109091,0.00287493,0.00830037,0.0125507,0.0096258,0.00544968,0.00417842,0.0134966,0.0101912,0.0104716,0.00376201,0.0084328,0.00930594,0.0103027,0.0104583,0.0110224,0.00800525,0.00390328,0.00867799,0.00747567,0.0102574,0.00868625,0.0096243,0.00741522
1,0.26862,0.0100567,0.0228441,0.0115199,0.00602732,0.00764822,0.00553984,0.00166719,0.00753058,0.00650869,0.00968919,0.00946501,0.00945155,0.00516035,0.00736368,0.0095591,0.00808314,0.00305383,0.0128233,0.00808432,0.00664265,0.0111226,0.00729971,0.00940203,0.00585569,0.0106819,0.00949435,0.00179189,0.0134138,0.0177097,0,0.0122383,0.00891561,0.00728937,0.00875645,0.00693006,0.00988961,0.0115493,0.00328945,0.0110929,0.0100388,0.0115914,0.00174729,0.0146407,0.00955185,0.0062831,0.0110006,0.0119856,0.00513583,0.0192989,0.00224714,0.0101283,0.00970664,0.00739134,0.00879997,0.00959741,0.00680364,0.0117952,0.00872875,0.00959279,0.00804971,0.00462861,0.0122389
1,0.234064,0.0191657,0.0200226,0.0229494,0.00823653,0.00244923,0.00992373,0.00858989,0.0048773,0.0144393,0,0.0107272,0.00832937,0.00144005,0.0103446,0.00292323,0.00944734,0.00908222,0.00539103,0.0121933,0.00308175,0.0100478,0.00508448,0.00999912,0.00675768,0.00651631,0.00595506,0.00551471,0.00778056,0.00609612,0.0092656,0.00669909,0.00564328,0.0105815,0.00329567,0.0122132,0.00305304,0.00881876,0.00512252,0.00831107,0.00703231,0.00716135,0.00894116,0.00544669,0.00762793,0.00761757,0.00677476,0.00702086,0.00832052,0.0034334,0.0122574,0.00340342,0.00605774,0.00868057,0.00453858,0.00969504,0.00612785,0.00630142,0.0100663,0.00820188,0.0052002,0.00798303,0.00460112
1,0.164728,0.0164337,0.0252269,0.000354834,0.0035788,0.00596241,0.0186254,0.00534292,0.00956622,0.00647258,0.00315805,0.0105111,0.0182719,0.0141693,0.0201838,0.0157039,0.00394263,0.0232489,0.0138248,0.0136886,0.0129208,0.00714921,0.0124901,0.00500953,0.0205039,0.00956544,0.0112335,0.0168298,0.00820617,0.0141928,0.00661922,0.0104486,0.0151566,0.0116826,0.00745044,0.0051873,0.00425108,0.0148491,0.0100951,0.0120891,0.0112687,0.005603,0.0179098,0.00399605,0.0130161,0.0100608,0.00834912,0.0204504,0.00439502,0.0129452,0.012726,0.0117048,0.0145391,0.0100628,0,0.00812282,0.0169553,0.00566601,0.0203257,0.00643699,0.0321706,0.00710877,0.0327873
1,0.239264,0.00380214,0.0172757,0,0.011144,0.00818062,0.00205016,0.00295424,0.00489856,0.00141719,0.00209448,0.000493757,0.0030676,0.00452834,0.00491801,0.00529048,0.00485204,0.0077549,0.00422985,0.00285379,0.00702294,0.0074,0.00601609,0.00923248,0.00851655,0.00709314,0.0101539,0.0103673,0.00838194,0.0107325,0.0102871,0.0106042,0.0135289,0.0105459,0.00718719,0.0109029,0.0112927,0.0081809,0.00939189,0.0110165,0.0104607,0.00933175,0.00994649,0.0112351,0.0096787,0.00744445,0.00697921,0.00832764,0.00992337,0.00842048,0.00761933,0.0105253,0.0121929,0.00756812,0.00649382,0.00765867,0.00757142,0.00515266,0.00695828,0.00741491,0.00584883,0.00850296,0.00813391
1,0.179093,0.0100889,0.0109375,0.00462946,0.00339247,0.0083441,0.00869791,0.0025289,0.00770204,0.0165289,0.0038667,0.00368516,0.0158945,0.00425085,0.00814706,0.00963123,0.00689967,0.00744288,0.00899052,0.00768435,0.0056851,0.0111517,0.00667839,0.00933123,0.00712721,0.0133816,0.0136257,0.00346908,0.00666263,0.0110467,0.0134857,0.0069249,0.00700913,0.0159798,0.00983044,0.00715719,0.0114075,0.0114211,0.00589565,0.000682281,0.0159468,0.00904191,0.008804,0.000445135,0.0147338,0.00769254,0.0142368,0.0058225,0.00869501,0.011718,0.00481083,0.0119807,0.01247,0,0.0173237,0.0181007,0.00553622,0.00697425,0.0139415,0.0160606,0.0120468,0.00553144,0.0137498
1,0.190193,0.0176864,0.00127778,0.00481042,0.0100027,0.00122697,0,0.00526003,0.00254997,0.00140502,0.0075858,0.00331263,0.00641775,0.00824088,0.00130687,0.00680291,0.00364483,0.00378459,0.00513669,0.00565106,0.00397178,0.00510748,0.00216858,0.00227396,0.00733414,0.00409579,0.00324778,0.00864669,0.00373679,0.00426024,0.00398207,0.0038966,0.00676311,0.00501659,0.00119635,0.00483639,0.00640114,0.00512905,0.00449562,0.00565507,0.00388269,0.00719663,0.00603665,0.00282846,0.00762761,0.00607232,0.00593259,0.00300561,0.00334895,0.00586523,0.00467538,0.00810193,0.00428491,0.00318221,0.00939422,0.00454118,0.00489417,0.0024881,0.000796011,0.00531264,0.00156944,0.00438637,0.00826266
1,0.152552,0.0262879,0.0163081,0.0126857,0.00781374,0.00306744,0.00208351,0.00457683,0.00871817,0.0150135,0.0119315,0,0.00408083,0.0087276,0.00966453,0.00878342,0.00412627,0.010945,0.00625629,0.00662684,0.00940309,0.00637748,0.00477461,0.00634232,0.00730364,0.00799409,0.00632155,0.00608328,0.00658061,0.00574506,0.00973635,0.0050022,0.00761621,0.00572357,0.00985566,0.0100925,0.00425583,0.00415716,0.00493454,0.0111728,0.0106591,0.00685636,0.00655385,0.00548872,0.00286782,0.00753054,0.0143551,0.00985097,0.00202286,0.00452379,0.00891671,0.00762416,0.00870574,0.00643292,0.00684689,0.00196249,0.00993849,0.0109798,0.00309817,0.00962032,0.00871455,0.00666024,0.0106297
1,0.19674,0.0149661,0.0276729,0.00253085,0.00749522,0.00409297,0.0108797,0.0157391,0.00285108,0.017187,0.0129373,0.00771667,0.00355504,0.0117924,0.0207414,0.00825026,0.0116988,0.0028197,0.0203319,0.00903189,0.0133452,0.0164941,0.00932927,0.0200152,0,0.0115115,0.0213133,0.00403619,0.0310225,0.024818,0.0380265,0.0207054,0.018791,0.00480328,0.0297099,0.0111367,0.021481,0.018551,0.0105272,0.00859701,0.0227111,0.0105215,0.00299106,0.0225501,0.00250978,0.00980586,0.00863122,0.0161594,0.0069402,0.00375143,0.0224946,0.0117593,0.00549986,0.0135024,0.0133836,0.00631129,0.021351,0.00792232,0.0107042,0.0150953,0.00561961,0.0176153,0.0080837
1,0.249601,0.0650861,0.0414155,0.0198414,0.0146968,0.0254311,0,0.0173968,0.0154649,0.0148882,0.00615217,0.023106,0.0153954,0.0198299,0.0122765,0.0234297,0.00926919,0.0287138,0.0141483,0.0266352,0.00278913,0.00275579,0.0214988,0.024626,0.00856164,0.0130281,0.012504,0.0129454,0.00483148,0.0245593,0.0162626,0.0207501,0.0246074,0.0042539,0.0392746,0.00169443,0.0129806,0.0119105,0.0240935,0.014644,0.00844719,0.0207173,0.0168678,0.0129592,0.0186148,0.0117692,0.0259432,0.00983646,0.0432774,0.00939771,0.0129175,0.0298651,0.00165787,0.0410977,0.0147787,0.0381026,0.0332929,0.0478532,0.0376107,0.0116761,0.0367397,0.0114889,0.0136202
1,0.212027,0.0024975,0.0251074,0.0192705,0.0041132,0.0131855,0.0043751,0.00964211,0.00831302,0.00728157,0.0138689,0.00399616,0.0107356,0.00666829,0.00684313,0.00695698,0.00947003,0.00934726,0.00621646,0.00731197,0.0103567,0.00489922,0.00620594,0.0100182,0.00773643,0.00842847,0.00634841,0.00606142,0.0107469,0.00545934,0.0100113,0.00578393,0.00997651,0.00721131,0.0098934,0.00489323,0.00765086,0.00654852,0.00829329,0.0089561,0.00972365,0.00976915,0.0099516,0.0104101,0.0120999,0.00659375,0.0111998,0.00657684,0.00692386,0.0116734,0.00895063,0.00768,0.00906791,0.00941811,0.00787016,0.00955414,0.00334359,0.0118546,0.0148227,0,0.0102194,0.00647301,0.0131456
1,0.152999,0.0134036,0.0135595,0.00683606,0.0059051,0.012973,0.00955288,0.0116097,0.0112603,0,0.00858384,0.0182201,0.00770081,0.0102203,0.00320083,0.0137171,0.0215375,0.0102129,0.000286852,0.00883924,0.00751121,0.0126952,0.0106747,0.00635854,0.0131858,0.00212665,0.00281793,0.0173939,0.00847838,0.0119227,0.0121747,0.00360874,0.0103068,0.0122529,0.0133831,0.0105707,0.00479902,0.0118652,0.00780603,0.0096682,0.0125591,0.00311724,0.0106465,0.0125922,0.00686981,0.0103117,0.00749964,0.00933166,0.0129495,0.00925593,0.00822659,0.0109187,0.0115008,0.00466302,0.00767706,0.0142413,0.0106793,0.00421564,0.00634132,0.0141007,0.0100964,0.00677111,0.0102448
1,0.166136,0.0126828,0.0101241,0.00583614,0.0111986,0.0124156,0.00366049,0.0109859,0.00544855,0.00789455,0.00961243,0.00621529,0.00288652,0.00754179,0.0176559,0.014244,0.00301245,0.00453425,0.0146237,0.0116626,0.00709086,0.00336729,0.0118279,0.00947681,0.00530457,0.00544623,0.00578289,0.0106857,0.00672397,0,0.0129185,0.0090645,0.00294695,0.010767,0.00725166,0.00595061,0.00968915,0.00904821,0.00863117,0.00376693,0.01235,0.0150039,0.00123187,0.0114244,0.0123993,0.00325965,0.00689638,0.010477,0.0090816,0.00298934,0.00495123,0.00786233,0.00681784,0.00677448,0.010661,0.00708877,0.00877035,0.000326148,0.0118011,0.0118795,0.00627911,0.00670506,0.015214
