Color_0_0,Color_0_1,Color_0_2,Color_1_0,Color_1_1,Color_1_2,Color_2_0,Color_2_1,Color_2_2,Color_3_0,Color_3_1,Color_3_2,color_4_0,Color_4_1,Color_4_2,Color_5_0,Color_5_1,Color_5_2,Color_6_0,Color_6_1,Color_6_2,Color_7_0,Color_7_1,Color_7_2,Color_8_0,Color_8_1,Color_8_2,Color_9_0,Color_9_1,Color_9_2,Color_10_0,Color_10_1,Color_10_2,Color_11_0,Color_11_1,Color_11_2,Color_12_0,Color_12_1,Color_12_2,Color_13_0,Color_13_1,Color_13_2,Color_14_0,Color_14_1,Color_14_2,Color_15_0,Color_15_1,Color_15_2
0.335311,0.206078,0.240485,0.148763,0.129543,0.117249,0.016184,0.01488,0.012986,0.000476,0.000423,0.000373,0.441889,0.389482,0.366245,0.284656,0.255894,0.233716,0.077688,0.069524,0.061749,0.014511,0.013902,0.012183,0.643966,0.59071,0.564714,0.477926,0.436331,0.410159,0.253666,0.228545,0.20638,0.140045,0.131056,0.11461,0.77036,0.722211,0.698223,0.600846,0.556999,0.531009,0.344717,0.31263,0.283715,0.208508,0.216341,0.177412
0.425177,0.325875,0.329534,0.262749,0.221626,0.214846,0.023366,0.020751,0.020348,0.000848,0.000771,0.000779,0.518575,0.454259,0.424082,0.405455,0.362293,0.347776,0.160227,0.147041,0.148969,0.052003,0.048501,0.050232,0.645847,0.603554,0.57643,0.512956,0.475293,0.469171,0.342336,0.317886,0.327667,0.269797,0.25378,0.261585,0.735338,0.707129,0.688179,0.58703,0.556025,0.553421,0.373745,0.35233,0.365374,0.305112,0.292475,0.295884
0.002355,0.001513,0.001142,0.001025,0.000366,0.000389,0.008364,0.001984,0.002041,0.044277,0.016804,-0.002712,0.051607,0.037021,0.029024,0.028096,0.018041,0.013696,0.048407,0.022568,0.0151,0.100538,0.037406,0.017787,0.361063,0.275471,0.228818,0.277525,0.189808,0.146213,0.215451,0.117671,0.078432,0.189097,0.074524,0.038171,0.502818,0.399139,0.346448,0.418948,0.293183,0.230685,0.3159,0.176814,0.119919,0.265795,0.090406,0.060438
0.279138,0.192635,0.215708,0.133394,0.122495,0.107714,0.016997,0.016282,0.013694,0.00085,0.00086,0.00065,0.34124,0.32029,0.292884,0.240708,0.22638,0.197877,0.097832,0.092696,0.079412,0.021418,0.02101,0.017225,0.50538,0.482883,0.447878,0.37778,0.355232,0.318702,0.254208,0.240887,0.212215,0.143654,0.140109,0.120341,0.629053,0.611065,0.582922,0.470002,0.451562,0.420044,0.315544,0.305438,0.275932,0.192613,0.224899,0.176868
0.184834,0.095774,0.10733,0.073083,0.060001,0.035596,0.009361,0.007027,0.00332,0.000743,0.000437,0.000553,0.252906,0.229295,0.165293,0.158046,0.143617,0.093422,0.039466,0.035297,0.021122,0.006274,0.005368,0.003319,0.363212,0.345329,0.253398,0.279908,0.265036,0.191405,0.141106,0.132464,0.094753,0.047203,0.044547,0.030323,0.424513,0.410464,0.310934,0.345847,0.334533,0.253278,0.211091,0.211282,0.156401,0.048805,0.110456,0.044357
0.201698,0.131476,0.189844,0.116103,0.100796,0.114135,0.015793,0.013781,0.015182,0.000178,0.000158,0.000171,0.236286,0.229269,0.260359,0.173724,0.16075,0.175104,0.077648,0.071497,0.075903,0.010118,0.00948,0.009907,0.369968,0.393456,0.417042,0.286213,0.287719,0.297876,0.205466,0.19637,0.200533,0.113953,0.11008,0.109865,0.438727,0.485921,0.510443,0.373805,0.388928,0.39523,0.27113,0.26879,0.264809,0.137031,0.191124,0.156537
0.176448,0.254597,0.214106,0.134276,0.178356,0.148942,0.020123,0.027837,0.022059,0.000605,0.00093,0.000689,0.303757,0.369387,0.342617,0.228099,0.285568,0.257118,0.074977,0.099424,0.083482,0.008625,0.011998,0.009365,0.49235,0.561274,0.548254,0.396605,0.466922,0.449316,0.22005,0.266285,0.245485,0.085092,0.090407,0.081477,0.634861,0.680993,0.679925,0.554395,0.610187,0.606276,0.381401,0.422272,0.421076,0.308466,0.156135,0.222525
0.031134,0.206387,0.234935,0.020171,0.129379,0.155968,0.001539,0.011777,0.015468,1.2E-05,0.000102,0.000167,0.120743,0.282676,0.318407,0.079469,0.19671,0.224395,0.012063,0.034237,0.041184,0.000363,0.001252,0.001821,0.355728,0.45216,0.498482,0.272322,0.368125,0.40685,0.107067,0.153568,0.175267,0.024672,0.032675,0.039661,0.545736,0.567213,0.632213,0.440623,0.478877,0.538428,0.229934,0.251644,0.30341,0.14579,0.062647,0.113142
0.230939,0.337915,0.314806,0.188216,0.180129,0.189218,0.035234,0.023817,0.025811,0.003904,0.002118,0.002075,0.426372,0.482387,0.494615,0.365395,0.350695,0.372009,0.164729,0.126695,0.138009,0.060914,0.03997,0.044222,0.633594,0.660692,0.674179,0.527501,0.508643,0.535723,0.355896,0.303947,0.33429,0.25292,0.18873,0.218538,0.781137,0.821579,0.822285,0.63729,0.633081,0.653836,0.428448,0.373221,0.411377,0.335181,0.255559,0.300046
0.416417,0.335584,0.302835,0.483968,0.459034,0.436122,0.572975,0.560056,0.560992,0.640504,0.626712,0.635894,0.158994,0.147082,0.129906,0.314662,0.304795,0.297213,0.475222,0.47167,0.488449,0.529612,0.529787,0.557951,0.004276,0.004018,0.003688,0.049454,0.047643,0.046535,0.285195,0.282239,0.289541,0.387749,0.393318,0.417864,2.7E-05,2.5E-05,2.3E-05,0.002767,0.002578,0.002316,0.091906,0.093078,0.090692,0.156839,0.225083,0.227705
0.256152,0.100023,0.215928,0.023041,0.041114,0.061249,0.000156,0.001493,0.002603,2E-06,3.3E-05,6.9E-05,0.147978,0.428271,0.554569,0.054328,0.269406,0.379839,0.005543,0.05907,0.102221,0.000359,0.005537,0.011183,0.20688,0.647081,0.792706,0.092062,0.498494,0.696293,0.03162,0.293144,0.485436,0.009179,0.10971,0.200835,0.282367,0.726014,0.853168,0.123849,0.568911,0.763534,0.042819,0.386807,0.609005,0.001053,0.210751,0.353724
0.565504,0.335254,0.26378,0.292322,0.200269,0.141003,0.019952,0.014595,0.010622,0.00048,0.00034,0.00028,0.720889,0.549179,0.406087,0.511211,0.413258,0.328035,0.136837,0.120162,0.106515,0.019229,0.018159,0.017276,0.812459,0.703423,0.60798,0.645278,0.589972,0.540857,0.405539,0.384071,0.367981,0.198977,0.191347,0.179998,0.843791,0.817339,0.779747,0.700149,0.685219,0.666356,0.511047,0.494287,0.478266,0.291055,0.328255,0.278889
0.397968,0.283846,0.292656,0.489213,0.428564,0.444178,0.675714,0.641156,0.659728,0.815642,0.800318,0.818091,0.239133,0.193068,0.198388,0.367726,0.322057,0.341168,0.55531,0.517191,0.541458,0.694843,0.671119,0.699705,0.040183,0.030964,0.033858,0.125675,0.10337,0.119874,0.319435,0.28689,0.338898,0.436301,0.411316,0.489433,0.002252,0.001602,0.001694,0.025038,0.018534,0.026107,0.155595,0.136131,0.206864,0.261076,0.265125,0.370616
0.413232,0.286133,0.361659,0.192233,0.177023,0.178885,0.027041,0.025989,0.025956,0.002398,0.00212,0.002243,0.573585,0.568584,0.573041,0.42136,0.415607,0.411136,0.136915,0.134176,0.132456,0.035256,0.033619,0.033241,0.73487,0.732349,0.734887,0.627408,0.624791,0.625644,0.396749,0.394788,0.394377,0.218599,0.216545,0.212463,0.815562,0.814401,0.818454,0.698661,0.698827,0.704479,0.489103,0.491099,0.494811,0.306555,0.332832,0.317316
0.263391,0.123029,0.202908,0.034878,0.056838,0.062714,0.00067,0.002236,0.002602,8E-06,4.4E-05,4.7E-05,0.215949,0.458139,0.467003,0.104617,0.296803,0.30597,0.017052,0.064295,0.06905,0.001154,0.006305,0.006661,0.307555,0.670836,0.661303,0.206995,0.543903,0.54982,0.089199,0.328717,0.344911,0.023038,0.117831,0.122797,0.376412,0.760767,0.729117,0.267618,0.628405,0.621132,0.1205,0.433188,0.447849,0.022707,0.247802,0.239369
0.288399,0.259591,0.275415,0.186721,0.194815,0.18884,0.042026,0.044891,0.041541,0.002646,0.003032,0.002582,0.378298,0.392548,0.378192,0.302256,0.319112,0.305522,0.143068,0.153549,0.147121,0.031608,0.034482,0.033471,0.500748,0.517905,0.500226,0.409357,0.427988,0.413492,0.284189,0.305023,0.297904,0.160471,0.176918,0.17276,0.585761,0.601271,0.585758,0.4782,0.496142,0.482357,0.338553,0.364227,0.351977,0.194277,0.259119,0.226762
0.262708,0.293917,0.302039,0.179519,0.158052,0.175443,0.014622,0.012097,0.013853,0.000244,0.00016,0.000185,0.458778,0.412106,0.460806,0.40461,0.346912,0.392607,0.14289,0.111656,0.126679,0.020897,0.011646,0.01308,0.572457,0.514202,0.563435,0.533656,0.45287,0.501797,0.408278,0.298161,0.331463,0.247318,0.120986,0.130337,0.66472,0.599544,0.640828,0.616041,0.516997,0.558147,0.50541,0.34113,0.370971,0.427381,0.164058,0.191401
0.253168,0.244257,0.247234,0.173445,0.186965,0.180183,0.036615,0.039527,0.038659,0.001614,0.001711,0.001737,0.348258,0.378441,0.362145,0.254587,0.282816,0.274145,0.100157,0.112356,0.11501,0.019309,0.023557,0.029143,0.527616,0.564954,0.554284,0.40193,0.449284,0.455957,0.207041,0.270611,0.321303,0.086869,0.138379,0.194695,0.646712,0.689009,0.684983,0.497016,0.566627,0.601652,0.238534,0.368451,0.486268,0.103452,0.246445,0.316468
0.325935,0.282573,0.310047,0.201044,0.202942,0.19792,0.035018,0.036216,0.033107,0.00339,0.003499,0.002594,0.414289,0.418198,0.418201,0.329226,0.338431,0.331688,0.143211,0.148959,0.141395,0.037231,0.038973,0.034024,0.571751,0.575538,0.582008,0.46356,0.475011,0.472461,0.326514,0.340716,0.336124,0.189581,0.202191,0.194628,0.712901,0.71076,0.727955,0.558524,0.566404,0.56989,0.389759,0.407666,0.403919,0.236424,0.292466,0.26149
0.303395,0.259419,0.295428,0.209778,0.20765,0.213828,0.048569,0.048653,0.049615,0.003293,0.003237,0.003302,0.360838,0.368948,0.378897,0.309794,0.317106,0.325549,0.176745,0.181031,0.187162,0.064666,0.066052,0.068033,0.464009,0.475428,0.486225,0.391056,0.40244,0.412628,0.295564,0.304698,0.31578,0.222964,0.229184,0.235485,0.542238,0.55514,0.567576,0.45294,0.464345,0.473972,0.333558,0.343295,0.351264,0.248747,0.269173,0.267851
0.287985,0.222016,0.251662,0.171365,0.151158,0.15119,0.020794,0.018532,0.018295,0.00067,0.000607,0.000594,0.390862,0.37396,0.38214,0.305718,0.289808,0.290167,0.110799,0.103992,0.102675,0.016321,0.015307,0.015349,0.573435,0.564866,0.57381,0.492059,0.477733,0.47697,0.344947,0.330114,0.324876,0.160028,0.154129,0.150213,0.669164,0.66576,0.676269,0.591376,0.57972,0.582527,0.448695,0.437439,0.431203,0.223461,0.27623,0.232261
0.366004,0.232215,0.269495,0.181855,0.14645,0.137537,0.021713,0.017243,0.015566,0.000322,0.000237,0.000211,0.528599,0.484314,0.473179,0.396847,0.360068,0.345812,0.119964,0.104702,0.099289,0.011122,0.009113,0.00845,0.72547,0.697147,0.682825,0.616165,0.582095,0.566814,0.386257,0.350964,0.336681,0.15502,0.136687,0.12464,0.821604,0.800397,0.787494,0.714979,0.687924,0.673542,0.478088,0.447628,0.429125,0.219529,0.254813,0.204045
0.337211,0.223255,0.272161,0.153511,0.140345,0.129007,0.021296,0.020626,0.016619,0.000914,0.000886,0.000604,0.444797,0.429408,0.415345,0.321265,0.313174,0.294088,0.091289,0.090636,0.083678,0.008676,0.008953,0.008135,0.619566,0.614971,0.596524,0.526293,0.519746,0.501802,0.310705,0.311259,0.302173,0.111604,0.116218,0.109604,0.732411,0.732241,0.715209,0.633737,0.631231,0.61546,0.419498,0.424043,0.412207,0.178779,0.237328,0.196145
0.257492,0.223399,0.270365,0.108002,0.147835,0.137244,0.009095,0.013688,0.011781,0.000168,0.000285,0.000255,0.314059,0.438526,0.437213,0.233414,0.34221,0.332191,0.069852,0.109513,0.103753,0.012121,0.021417,0.019859,0.442137,0.582086,0.577048,0.355701,0.494483,0.489377,0.210886,0.324471,0.314423,0.099263,0.171331,0.159744,0.524717,0.67164,0.669612,0.409011,0.552345,0.54824,0.258071,0.386727,0.37783,0.128817,0.251206,0.228075
0.477801,0.432999,0.44736,0.588124,0.582756,0.602947,0.751811,0.74709,0.767158,0.839932,0.831639,0.850839,0.259335,0.255558,0.25782,0.4336,0.432853,0.44702,0.635938,0.634425,0.653171,0.716051,0.712397,0.73285,0.025104,0.024747,0.024367,0.127633,0.126579,0.128421,0.414241,0.412904,0.422757,0.521405,0.521792,0.53826,0.00085,0.000813,0.000783,0.02473,0.024013,0.023769,0.221451,0.223412,0.224149,0.314541,0.361017,0.36453
0.29671,0.217057,0.348405,0.113764,0.120879,0.162482,0.010955,0.013074,0.01756,0.000384,0.000521,0.000734,0.372119,0.419388,0.518616,0.243224,0.284641,0.358497,0.062421,0.078115,0.105796,0.006908,0.00953,0.014414,0.580046,0.636473,0.730722,0.41812,0.482656,0.588625,0.195436,0.244329,0.337353,0.068932,0.09603,0.148275,0.702547,0.762528,0.850446,0.544065,0.609794,0.714775,0.267728,0.338091,0.452243,0.098742,0.193225,0.249769
0.369409,0.281429,0.374343,0.166233,0.179797,0.188681,0.015677,0.018571,0.018977,0.00027,0.00033,0.000349,0.497393,0.550751,0.57253,0.365566,0.420622,0.43692,0.1287,0.154322,0.166765,0.019446,0.02427,0.026604,0.736341,0.788335,0.812601,0.555936,0.620013,0.667213,0.32863,0.396787,0.453983,0.185051,0.233412,0.255502,0.863714,0.905466,0.922906,0.683727,0.746134,0.798637,0.377639,0.463717,0.545791,0.239153,0.334762,0.348533
0.109865,0.197663,0.281222,0.010331,0.387833,0.52497,0.005216,0.495384,0.64513,0.006383,0.550229,0.698283,0.007873,0.088549,0.115778,0.003351,0.310641,0.415916,0.003899,0.451629,0.596145,0.004822,0.496848,0.641244,3.7E-05,0.002496,0.00335,0.000586,0.064113,0.08595,0.00236,0.304862,0.404945,-0.003097,0.380349,0.502064,0,9E-06,1.1E-05,1.6E-05,0.002275,0.003047,-0.001509,0.075502,0.099097,-0.064865,0.161836,0.202205
0.150132,0.189509,0.238076,0.012723,0.06179,0.073286,4.4E-05,0.001049,0.001263,0,3E-06,3E-06,0.027959,0.369939,0.445415,0.010459,0.245584,0.29432,0.000935,0.034401,0.041403,1.7E-05,0.000947,0.001161,0.022736,0.481724,0.562684,0.015419,0.420806,0.49823,0.006301,0.225911,0.272101,-0.000241,0.043055,0.05275,0.030606,0.531256,0.610739,0.018632,0.472339,0.555925,0.001291,0.323866,0.391859,-0.056814,0.113066,0.13326
0.428247,0.310544,0.249061,0.260245,0.202,0.165639,0.03803,0.029939,0.028613,0.002098,0.001653,0.001893,0.532359,0.47906,0.440771,0.397235,0.367028,0.353522,0.162206,0.155429,0.161849,0.035982,0.034617,0.036886,0.739607,0.738891,0.749081,0.592353,0.599546,0.623428,0.380711,0.401566,0.432917,0.210095,0.226567,0.243454,0.832553,0.854358,0.87997,0.711492,0.737117,0.773564,0.471782,0.50792,0.54747,0.241625,0.334528,0.324762
0.191567,0.250046,0.254237,0.143675,0.160424,0.171165,0.013891,0.015404,0.016383,0.000149,0.000156,0.000164,0.349956,0.375211,0.39892,0.289221,0.312019,0.332422,0.09567,0.100658,0.105508,0.009304,0.008083,0.008445,0.525667,0.544316,0.563687,0.45432,0.47159,0.489561,0.31054,0.304334,0.311465,0.161484,0.119946,0.124242,0.654846,0.668703,0.68547,0.561354,0.573401,0.591099,0.429245,0.400677,0.418561,0.378163,0.191039,0.239092
0.513381,0.415341,0.451376,0.301173,0.284365,0.27868,0.055667,0.055027,0.053144,0.004938,0.004478,0.004717,0.668243,0.660137,0.656403,0.517753,0.518569,0.504929,0.225981,0.225019,0.216678,0.075332,0.075081,0.071165,0.876668,0.884827,0.883874,0.742133,0.750116,0.745387,0.497295,0.50581,0.484268,0.323041,0.336666,0.300089,0.959972,0.96625,0.96707,0.854883,0.865619,0.864355,0.602856,0.615748,0.589916,0.405494,0.448506,0.386471
0.467932,0.357301,0.300866,0.248529,0.22659,0.164409,0.027899,0.030003,0.02506,0.00237,0.003074,0.003271,0.545144,0.548383,0.48801,0.428019,0.445061,0.401579,0.152005,0.171684,0.164943,0.033526,0.043163,0.044594,0.69511,0.712833,0.711723,0.569512,0.600265,0.59502,0.370544,0.411542,0.408221,0.173908,0.215067,0.215724,0.818739,0.829934,0.846606,0.65878,0.682545,0.69439,0.444378,0.486316,0.489388,0.243455,0.326045,0.302909
0.518258,0.394935,0.240731,0.356421,0.287205,0.179315,0.057885,0.047519,0.031445,0.002781,0.002496,0.001702,0.624948,0.545872,0.411786,0.495193,0.438492,0.335706,0.191389,0.172787,0.136672,0.043241,0.04116,0.033003,0.797001,0.743466,0.658318,0.673764,0.634624,0.552829,0.454514,0.44049,0.379643,0.263928,0.263253,0.220873,0.872948,0.832743,0.772718,0.760065,0.727085,0.665538,0.538809,0.53289,0.469339,0.345095,0.386034,0.301831
0.37254,0.267029,0.315601,0.14031,0.145775,0.131736,0.018874,0.022945,0.019373,0.001201,0.001551,0.001364,0.510825,0.552673,0.497579,0.307884,0.33984,0.293357,0.07843,0.093095,0.07906,0.017991,0.022317,0.019715,0.67391,0.731708,0.667298,0.55245,0.597359,0.525866,0.276762,0.306392,0.26062,0.127359,0.150606,0.127623,0.725674,0.804457,0.762226,0.64987,0.702809,0.633716,0.431086,0.469892,0.396197,0.206636,0.273266,0.205553
0.455487,0.359344,0.35858,0.268126,0.239165,0.191374,0.056283,0.050225,0.034761,0.003938,0.00351,0.002254,0.611621,0.606659,0.56792,0.460155,0.452726,0.403604,0.200359,0.192957,0.155718,0.05271,0.051931,0.041303,0.782157,0.778688,0.762114,0.667246,0.664958,0.63586,0.466617,0.473002,0.429088,0.27644,0.289895,0.252616,0.865845,0.864961,0.861017,0.749429,0.752273,0.735776,0.55193,0.572832,0.530071,0.354914,0.416567,0.345438
0.330255,0.251812,0.286931,0.165097,0.158288,0.155193,0.032569,0.032201,0.030818,0.002654,0.002714,0.00262,0.447495,0.440192,0.43623,0.309985,0.306766,0.300577,0.1224,0.123161,0.118627,0.02971,0.030799,0.029963,0.635961,0.624982,0.61597,0.511883,0.505254,0.497485,0.323839,0.326211,0.315773,0.167068,0.177066,0.168706,0.746251,0.726529,0.708432,0.610291,0.601583,0.59151,0.411152,0.418934,0.406083,0.218844,0.279423,0.240209
0.288801,0.172749,0.253858,0.107507,0.105146,0.116836,0.010332,0.010817,0.010813,0.000984,0.000851,0.000436,0.405936,0.412284,0.398988,0.27977,0.290157,0.28079,0.085293,0.085373,0.075728,0.021083,0.019448,0.013376,0.610067,0.615953,0.562549,0.48007,0.486632,0.436476,0.300298,0.302076,0.252299,0.161056,0.15982,0.126003,0.732523,0.734225,0.670381,0.575256,0.576474,0.504925,0.372853,0.379427,0.307356,0.226969,0.248449,0.187245
0.359701,0.186796,0.252336,0.131434,0.12348,0.094042,0.017525,0.021065,0.013371,0.001117,0.001945,0.001263,0.482323,0.486031,0.380945,0.296193,0.309531,0.219963,0.084936,0.101835,0.067948,0.019374,0.028651,0.020101,0.651225,0.658205,0.522849,0.509967,0.524108,0.396935,0.241263,0.273987,0.202814,0.107074,0.140585,0.10681,0.704144,0.719138,0.610863,0.61487,0.637111,0.526018,0.349022,0.396599,0.314973,0.157222,0.231002,0.163568
0.341478,0.266282,0.277276,0.177481,0.174264,0.156479,0.02337,0.024997,0.021969,0.000727,0.00085,0.000755,0.413371,0.409011,0.37778,0.304425,0.316337,0.291261,0.109079,0.120744,0.113231,0.020579,0.024371,0.022906,0.555047,0.57999,0.57191,0.442463,0.483759,0.483255,0.285214,0.327577,0.325017,0.149064,0.176353,0.166818,0.671791,0.712996,0.719005,0.519405,0.583957,0.600437,0.357326,0.421121,0.424446,0.207851,0.284759,0.251651
0.301954,0.220054,0.257231,0.138777,0.130016,0.126721,0.025252,0.024148,0.023363,0.002575,0.002481,0.002468,0.390841,0.390471,0.374776,0.261895,0.264685,0.252383,0.087055,0.088399,0.086303,0.030473,0.031357,0.032138,0.512192,0.502725,0.488,0.422865,0.423423,0.411434,0.244769,0.251479,0.245281,0.143757,0.151784,0.150387,0.559117,0.546936,0.53452,0.485562,0.480829,0.469246,0.329794,0.33858,0.326526,0.19731,0.243428,0.215372
0.25857,0.209001,0.136627,0.175902,0.16083,0.089656,0.044234,0.038721,0.020482,0.001913,0.001432,0.000746,0.324455,0.320064,0.203271,0.251782,0.251579,0.15286,0.112607,0.111586,0.064828,0.025303,0.024662,0.01498,0.458753,0.470403,0.347309,0.362977,0.379843,0.265543,0.237952,0.252583,0.168607,0.136577,0.146736,0.093291,0.566566,0.584636,0.471003,0.440775,0.465715,0.358207,0.28479,0.312663,0.219683,0.169355,0.226529,0.127259
0.345004,0.220959,0.285813,0.15838,0.144264,0.141276,0.021835,0.021652,0.021005,0.00112,0.00118,0.001241,0.432244,0.426785,0.418983,0.312636,0.314882,0.308696,0.111488,0.115062,0.115043,0.025655,0.026762,0.026976,0.56086,0.555851,0.54021,0.458517,0.461276,0.450927,0.295577,0.303586,0.297192,0.163743,0.170458,0.167129,0.633347,0.622312,0.603722,0.527711,0.5273,0.513371,0.36164,0.372866,0.364275,0.216833,0.253441,0.236304
0.327785,0.239444,0.234681,0.15795,0.146531,0.124767,0.012253,0.01255,0.011462,0.000701,0.000683,0.000694,0.394784,0.400794,0.348088,0.300222,0.320843,0.293084,0.116816,0.131313,0.128338,0.028214,0.032078,0.033411,0.507916,0.543406,0.509343,0.402665,0.4484,0.433779,0.280204,0.326628,0.327628,0.163437,0.196562,0.203824,0.592325,0.636739,0.620903,0.462483,0.517492,0.511857,0.321097,0.384219,0.389669,0.200951,0.293349,0.281663
0.341485,0.277322,0.275679,0.185289,0.178582,0.162783,0.031404,0.034493,0.033476,0.004459,0.005418,0.00572,0.424248,0.409111,0.397333,0.323232,0.325398,0.328824,0.138909,0.148754,0.154367,0.043886,0.05032,0.05243,0.57644,0.556166,0.563107,0.446603,0.447013,0.474252,0.303504,0.315525,0.34094,0.185241,0.202332,0.207737,0.705982,0.680678,0.687163,0.519666,0.51932,0.555151,0.354706,0.367383,0.401781,0.239147,0.283323,0.276401
0.41324,0.331185,0.439172,0.198739,0.209921,0.239765,0.02046,0.026357,0.031383,0.000781,0.001392,0.002027,0.5499,0.590187,0.612041,0.412763,0.456476,0.483085,0.13054,0.16381,0.195117,0.02406,0.038099,0.053565,0.699951,0.734161,0.74036,0.574255,0.621374,0.649627,0.318865,0.385708,0.454376,0.15485,0.223728,0.298293,0.777412,0.80716,0.804874,0.658025,0.699991,0.716386,0.386172,0.457976,0.524937,0.208683,0.303847,0.377767
0.313375,0.23897,0.229153,0.216441,0.184033,0.164213,0.045656,0.038861,0.034419,0.0021,0.001711,0.001508,0.385346,0.346701,0.312446,0.321582,0.29519,0.265366,0.149098,0.141475,0.130994,0.02706,0.027039,0.025723,0.4851,0.469959,0.44786,0.407458,0.395511,0.37536,0.294996,0.29515,0.281548,0.150602,0.158518,0.146557,0.566844,0.565043,0.55765,0.468307,0.469945,0.460223,0.339389,0.35035,0.336695,0.176364,0.259002,0.204137
0.436922,0.249275,0.262016,0.172218,0.133655,0.09095,0.017381,0.012993,0.006853,0.004497,0.002794,0.000759,0.599752,0.555548,0.463794,0.404878,0.375487,0.294094,0.115238,0.102132,0.070746,0.033421,0.024858,0.010367,0.828451,0.8194,0.726348,0.694855,0.676503,0.5763,0.408269,0.385855,0.299952,0.167439,0.152235,0.097019,0.896351,0.901368,0.825605,0.79988,0.795974,0.70825,0.546082,0.540137,0.441333,0.25307,0.2989,0.179271
0.358196,0.25357,0.337538,0.132624,0.145535,0.153675,0.010752,0.016516,0.018557,0.000465,0.001363,0.001698,0.492642,0.537492,0.530925,0.33424,0.383488,0.380168,0.084505,0.111319,0.115944,0.014873,0.025891,0.02871,0.71169,0.761086,0.712614,0.569897,0.624253,0.594673,0.292051,0.348941,0.343639,0.114969,0.170212,0.17828,0.812543,0.863625,0.783731,0.696365,0.751433,0.686251,0.371386,0.441965,0.420688,0.159393,0.258282,0.251691
0.280365,0.192787,0.231292,0.155365,0.135702,0.139753,0.021149,0.01924,0.02017,0.000838,0.000785,0.000954,0.358087,0.334871,0.34194,0.282075,0.266681,0.273705,0.096172,0.092304,0.098507,0.011743,0.01161,0.014028,0.505308,0.490872,0.497049,0.414146,0.401585,0.408956,0.261327,0.256643,0.270281,0.092896,0.094333,0.101298,0.629052,0.619691,0.625012,0.512841,0.505844,0.513095,0.338395,0.342014,0.352195,0.116424,0.176165,0.146746
0.456101,0.354368,0.408436,0.252319,0.241841,0.241155,0.031072,0.031679,0.031373,0.000916,0.000953,0.000963,0.608388,0.60147,0.574729,0.471101,0.470716,0.448632,0.174614,0.177141,0.169574,0.03342,0.034977,0.034422,0.749194,0.745263,0.720559,0.646294,0.644513,0.619574,0.425268,0.428487,0.405314,0.233156,0.246097,0.238231,0.815037,0.819366,0.8066,0.718494,0.719958,0.702735,0.517438,0.523039,0.499327,0.306383,0.347645,0.322239
0.494744,0.340967,0.39128,0.219459,0.19123,0.18535,0.019461,0.020056,0.01829,0.001312,0.001788,0.001794,0.666006,0.625321,0.613935,0.475527,0.45438,0.440259,0.143553,0.139841,0.135675,0.034941,0.036983,0.038257,0.835323,0.815725,0.802767,0.702749,0.686088,0.671598,0.433905,0.421809,0.413228,0.221027,0.222277,0.226833,0.910536,0.896333,0.884344,0.791851,0.77763,0.76261,0.555847,0.543948,0.528492,0.308614,0.356491,0.334796
0.327114,0.253551,0.271985,0.185311,0.175182,0.161678,0.032297,0.031542,0.030901,0.00158,0.001584,0.001894,0.52126,0.524156,0.508003,0.33495,0.344317,0.340603,0.113728,0.121256,0.13602,0.027952,0.030351,0.036884,0.800064,0.826099,0.805434,0.594903,0.626136,0.62809,0.286594,0.319973,0.356996,0.159819,0.181231,0.21308,0.907177,0.931751,0.925382,0.758169,0.792581,0.794867,0.383699,0.428081,0.459004,0.197589,0.251026,0.270491
0.152744,0.254026,0.286494,0.076992,0.389651,0.444584,0.023234,0.565559,0.657999,0.01507,0.625131,0.76116,0.13334,0.171763,0.169639,0.073531,0.302287,0.345589,0.018906,0.477963,0.597793,0.013636,0.53058,0.686339,0.026024,0.029401,0.027316,0.024165,0.10001,0.118658,0.014314,0.329408,0.432808,0.006223,0.39674,0.539933,0.000303,0.000371,0.00035,0.001192,0.007597,0.009486,0.002098,0.119728,0.150444,-0.061265,0.236868,0.293518
0.191515,0.090009,0.270681,0.115297,0.27552,0.542944,0.147644,0.402483,0.692078,0.177338,0.487767,0.751617,0.030214,0.040903,0.082072,0.058262,0.149427,0.288211,0.121209,0.325023,0.563392,0.152623,0.411891,0.672625,0.000174,0.000381,0.000821,0.003348,0.008569,0.016932,0.034465,0.089277,0.158477,0.073004,0.206549,0.352817,0,0,1E-06,4E-05,0.000101,0.000198,0.002801,0.007524,0.013361,-0.013585,0.045677,0.060312
0.357012,0.268304,0.400087,0.124105,0.135879,0.171822,0.006416,0.008892,0.012063,0.00018,0.000401,0.000661,0.42791,0.498385,0.577091,0.296947,0.360804,0.42414,0.070933,0.094432,0.119427,0.012582,0.020726,0.029601,0.604001,0.680682,0.75381,0.480002,0.56043,0.636255,0.248367,0.315861,0.382547,0.104398,0.159536,0.214841,0.695342,0.766285,0.837267,0.580675,0.656809,0.727663,0.330357,0.410898,0.480866,0.151722,0.250535,0.302736
